,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population_x,Row ID,ZIP Code Location,Date,DosesDaily,DosesDailyCumulative,DoseDailtFirst,DoseDailyFirstCumulative,DoseDialyPopPercent,VacSDaily,VacSCumulative,VacSPopPercent,Population_y,ZipCoords,Row_ID,Current Population:,2010 Population:,Households per ZIP Code:,Average House Value:,Avg. Income Per Household:,Persons Per Household:,White Proportion,White Population:,Black Proportion,Black Population:,Hispanic Proportion,Hispanic Population:,Asian Population:,American Indian Population:,Hawaiian Population:,Other Population:,Male Population:,Female Population:,Median Age:,Male Median Age:,Female Median Age:
60614,13,03/22/2020,03/28/2020,39.0,77.0,55.0,108.0,145.0,294,203,412.3,0.2,0.2,0,1,0.0,1.4,71308,60614-2020-13,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,18,04/26/2020,05/02/2020,96.0,369.0,135.0,517.5,471.0,1653,660,2318.1,0.1,0.2,6,38,8.4,53.3,71308,60614-2020-18,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,50,12/06/2020,12/12/2020,179.0,3316.0,251.0,4650.2,3468.0,69333,4863,97230.3,0.1,0.0,1,79,1.4,110.8,71308,60614-2020-50,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,28,07/05/2020,07/11/2020,44.0,663.0,62.0,929.8,1782.0,10240,2499,14360.2,0.0,0.1,1,69,1.4,96.8,71308,60614-2020-28,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,43,10/18/2020,10/24/2020,127.0,1567.0,178.0,2197.5,3161.0,42259,4433,59262.6,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-43,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,45,11/01/2020,11/07/2020,348.0,2144.0,488.0,3006.7,3831.0,49688,5372,69680.8,0.1,0.0,0,73,0.0,102.4,71308,60614-2020-45,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,11,03/08/2020,03/14/2020,14.0,14.0,20.0,19.6,25.0,27,35,37.9,0.2,0.2,0,0,0.0,0.0,71308,60614-2020-11,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,2,01/10/2021,01/16/2021,125.0,4009.0,175.0,5622.1,3552.0,89287,4981,125213.2,0.0,0.0,2,84,2.8,117.8,71308,60614-2021-2,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,41,10/04/2020,10/10/2020,113.0,1327.0,158.0,1860.9,3000.0,36097,4207,50621.2,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-41,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,26,06/21/2020,06/27/2020,30.0,570.0,42.0,799.3,1028.0,6908,1442,9687.6,0.0,0.1,0,65,0.0,91.2,71308,60614-2020-26,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,37,09/06/2020,09/12/2020,48.0,1034.0,67.0,1450.0,1644.0,26606,2306,37311.4,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-37,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,22,05/24/2020,05/30/2020,16.0,502.0,22.0,704.0,455.0,3897,638,5465.0,0.0,0.1,4,62,5.6,86.9,71308,60614-2020-22,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,1,01/03/2021,01/09/2021,213.0,3884.0,299.0,5446.8,4519.0,85735,6337,120232.0,0.1,0.0,0,82,0.0,115.0,71308,60614-2021-1,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,34,08/16/2020,08/22/2020,23.0,886.0,32.0,1242.5,1963.0,21118,2753,29615.2,0.0,0.0,1,71,1.4,99.6,71308,60614-2020-34,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,29,07/12/2020,07/18/2020,31.0,694.0,44.0,973.2,1942.0,12182,2723,17083.6,0.0,0.1,1,70,1.4,98.2,71308,60614-2020-29,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,14,03/29/2020,04/04/2020,43.0,120.0,60.0,168.3,149.0,443,209,621.2,0.2,0.2,0,1,0.0,1.4,71308,60614-2020-14,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60614,46,11/08/2020,11/14/2020,367.0,2511.0,515.0,3521.3,4022.0,53710,5640,75321.1,0.1,0.0,1,74,1.4,103.8,71308,60614-2020-46,POINT (-87.652064 41.922605),2021-02-04,179,9480,149,7029,0.098,30,2451,0.034,71954,POINT (-87.652064 41.922605),60614-20210204,69456,66617,34850,"$593,000","$107,461",1.81,0.8872810244,59108,0.04465827041,2975,0.05642703814,3759,4374,318,95,1331,31745,34872,29.80 years,30.50 years,29.30 years
60615,50,12/06/2020,12/12/2020,85.0,1476.0,204.0,3551.2,1957.0,39499,4708,95034.0,0.0,0.0,1,22,2.4,52.9,41563,60615-2020-50,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,52,12/20/2020,12/26/2020,52.0,1590.0,125.0,3825.5,1268.0,42648,3051,102610.5,0.0,0.0,1,24,2.4,57.7,41563,60615-2020-52,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,20,05/10/2020,05/16/2020,28.0,303.0,67.0,729.0,403.0,2096,970,5042.9,0.1,0.2,3,14,7.2,33.7,41563,60615-2020-20,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,31,07/26/2020,08/01/2020,20.0,524.0,48.0,1260.7,814.0,8972,1958,21586.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-31,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,37,09/06/2020,09/12/2020,6.0,609.0,14.0,1465.2,763.0,13753,1836,33089.5,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-37,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,14,03/29/2020,04/04/2020,42.0,99.0,101.0,238.2,177.0,457,426,1099.5,0.2,0.2,3,4,7.2,9.6,41563,60615-2020-14,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,41,10/04/2020,10/10/2020,34.0,683.0,82.0,1643.3,1952.0,19335,4696,46519.7,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-41,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,46,11/08/2020,11/14/2020,140.0,1087.0,337.0,2615.3,2724.0,30440,6554,73238.2,0.1,0.0,0,16,0.0,38.5,41563,60615-2020-46,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,3,01/17/2021,01/23/2021,35.0,1798.0,84.0,4326.0,2191.0,49822,5272,119871.0,0.0,0.0,0,30,0.0,72.2,41563,60615-2021-3,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,24,06/07/2020,06/13/2020,12.0,377.0,29.0,907.1,538.0,3987,1294,9592.7,0.0,0.1,0,15,0.0,36.1,41563,60615-2020-24,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,51,12/13/2020,12/19/2020,62.0,1538.0,149.0,3700.4,1881.0,41380,4526,99559.7,0.0,0.0,1,23,2.4,55.3,41563,60615-2020-51,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,36,08/30/2020,09/05/2020,18.0,603.0,43.0,1450.8,818.0,12990,1968,31253.8,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-36,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,19,05/03/2020,05/09/2020,31.0,275.0,75.0,661.6,330.0,1693,794,4073.3,0.1,0.2,1,11,2.4,26.5,41563,60615-2020-19,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,47,11/15/2020,11/21/2020,117.0,1204.0,282.0,2896.8,3085.0,33525,7422,80660.7,0.0,0.0,1,17,2.4,40.9,41563,60615-2020-47,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,32,08/02/2020,08/08/2020,13.0,537.0,31.0,1292.0,744.0,9716,1790,23376.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-32,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,15,04/05/2020,04/11/2020,33.0,132.0,79.0,317.6,176.0,633,424,1523.0,0.2,0.2,0,4,0.0,9.6,41563,60615-2020-15,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,43,10/18/2020,10/24/2020,40.0,758.0,96.0,1823.7,2097.0,23385,5045,56264.0,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-43,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,28,07/05/2020,07/11/2020,25.0,443.0,60.0,1065.9,801.0,6532,1927,15715.9,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-28,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,2,01/10/2021,01/16/2021,58.0,1763.0,140.0,4241.8,2145.0,47631,5161,114599.5,0.0,0.0,0,30,0.0,72.2,41563,60615-2021-2,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,40,09/27/2020,10/03/2020,8.0,649.0,19.0,1561.5,1752.0,17383,4215,41823.3,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-40,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,35,08/23/2020,08/29/2020,20.0,585.0,48.0,1407.5,861.0,12172,2072,29285.7,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-35,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,23,05/31/2020,06/06/2020,11.0,365.0,26.0,878.2,409.0,3449,984,8298.2,0.1,0.1,1,15,2.4,36.1,41563,60615-2020-23,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,22,05/24/2020,05/30/2020,21.0,354.0,50.0,851.7,434.0,3040,1044,7314.2,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-22,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,33,08/09/2020,08/15/2020,17.0,554.0,41.0,1332.9,751.0,10467,1807,25183.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-33,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,1,01/03/2021,01/09/2021,61.0,1705.0,147.0,4102.2,1782.0,45486,4288,109438.7,0.0,0.0,5,30,12.0,72.2,41563,60615-2021-1,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,26,06/21/2020,06/27/2020,13.0,402.0,31.0,967.2,624.0,5162,1501,12419.7,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-26,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,27,06/28/2020,07/04/2020,16.0,418.0,38.0,1005.7,569.0,5731,1369,13788.7,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-27,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,48,11/22/2020,11/28/2020,94.0,1298.0,226.0,3123.0,1919.0,35444,4617,85277.8,0.1,0.0,3,20,7.2,48.1,41563,60615-2020-48,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,16,04/12/2020,04/18/2020,39.0,171.0,94.0,411.4,217.0,850,522,2045.1,0.2,0.2,1,5,2.4,12.0,41563,60615-2020-16,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,12,03/15/2020,03/21/2020,25.0,26.0,60.0,62.6,148.0,155,356,372.9,0.2,0.2,0,0,0.0,0.0,41563,60615-2020-12,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,39,09/20/2020,09/26/2020,15.0,641.0,36.0,1542.2,1120.0,15631,2695,37608.0,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-39,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,44,10/25/2020,10/31/2020,69.0,827.0,166.0,1989.8,2156.0,25541,5187,61451.3,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-44,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,29,07/12/2020,07/18/2020,37.0,480.0,89.0,1154.9,859.0,7391,2067,17782.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-29,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,34,08/16/2020,08/22/2020,11.0,565.0,26.0,1359.4,844.0,11311,2031,27214.1,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-34,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
60615,17,04/19/2020,04/25/2020,45.0,216.0,108.0,519.7,249.0,1099,599,2644.2,0.2,0.2,2,7,4.8,16.8,41563,60615-2020-17,POINT (-87.602725 41.80199300000001),2021-02-04,68,6322,53,4588,0.113,15,1734,0.043,40590,POINT (-87.602725 41.801993),60615-20210204,45901,40603,20305,"$238,500","$44,111",1.95,0.2882545625,11704,0.6412826638,26038,0.04186882743,1700,3245,415,36,734,18373,22230,33.70 years,31.80 years,35.50 years
