Zip Code,Date,Total Doses - Daily,Total Doses - Cumulative,1st Dose - Daily,1st Dose - Cumulative,1st Dose - Percent Population,Vaccine Series Completed - Daily,Vaccine Series Completed - Cumulative,Vaccine Series Completed  - Percent Population,Population,ZIP Code Location,Row_ID
60629,12/24/2020,16,276,16,276,0.003,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201224
Unknown,12/29/2020,17,59,17,59,0,0,0,0,0,,Unknown-20201229
60636,12/24/2020,2,29,2,29,0.001,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201224
60656,12/18/2020,58,68,58,68,0.002,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201218
60707,12/31/2020,6,120,6,120,0.003,0,0,0,43093,POINT (-87.808283 41.921777),60707-20201231
60661,12/29/2020,33,406,33,406,0.039,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201229
60642,01/23/2021,41,2050,37,1390,0.071,4,660,0.033,19716,POINT (-87.657821 41.899935),60642-20210123
60637,12/25/2020,0,359,0,359,0.008,0,0,0,47300,POINT (-87.604053 41.780991),60637-20201225
60657,01/01/2021,4,2058,4,2058,0.029,0,0,0,70958,POINT (-87.658216 41.939715),60657-20210101
60614,01/03/2021,35,1882,35,1882,0.026,0,0,0,71954,POINT (-87.652064 41.922605),60614-20210103
60660,12/20/2020,8,183,8,183,0.004,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201220
60607,01/06/2021,77,1769,52,1722,0.059,25,47,0.002,29293,POINT (-87.652727 41.876104),60607-20210106
60610,12/19/2020,98,322,98,322,0.008,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201219
60639,01/05/2021,64,539,63,535,0.006,1,4,0,88204,POINT (-87.75531 41.920609),60639-20210105
60602,12/25/2020,0,30,0,30,0.026,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201225
60625,12/29/2020,67,766,67,766,0.01,0,0,0,79444,POINT (-87.701816 41.971155),60625-20201229
60640,12/22/2020,133,599,133,599,0.009,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201222
60644,01/10/2021,7,636,4,612,0.013,3,24,0.001,46591,POINT (-87.756863 41.881113),60644-20210110
60647,01/08/2021,294,2203,84,1823,0.021,210,380,0.004,87633,POINT (-87.701101 41.921058),60647-20210108
60639,12/25/2020,0,215,0,215,0.002,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201225
60646,01/01/2021,1,458,1,458,0.016,0,0,0,28569,POINT (-87.761826 41.993931),60646-20210101
60612,01/03/2021,10,814,10,814,0.024,0,0,0,33735,POINT (-87.687011 41.88004),60612-20210103
60631,12/26/2020,6,346,6,346,0.012,0,0,0,29529,POINT (-87.813371 41.995019),60631-20201226
60618,01/01/2021,2,1410,2,1410,0.015,0,0,0,94907,POINT (-87.703343 41.946699),60618-20210101
60614,12/17/2020,128,132,128,132,0.002,0,0,0,71954,POINT (-87.652064 41.922605),60614-20201217
60616,12/17/2020,60,63,60,63,0.001,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201217
60602,01/09/2021,4,77,0,63,0.055,4,14,0.012,1145,POINT (-87.628309 41.883136),60602-20210109
60606,01/28/2021,21,450,19,315,0.096,2,135,0.041,3287,POINT (-87.63676 41.882634),60606-20210128
60626,12/28/2020,24,358,24,358,0.007,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201228
60632,01/11/2021,45,737,21,659,0.007,24,78,0.001,89857,POINT (-87.711251 41.810038),60632-20210111
60630,12/20/2020,19,229,19,229,0.004,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201220
60655,12/27/2020,0,377,0,377,0.013,0,0,0,28569,POINT (-87.701434 41.696456),60655-20201227
60666,01/31/2021,0,9,0,9,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210131
60607,12/22/2020,161,844,161,844,0.029,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201222
60653,12/31/2020,9,398,9,398,0.012,0,0,0,33154,POINT (-87.611244 41.819261),60653-20201231
60630,12/27/2020,0,433,0,433,0.008,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201227
60621,12/24/2020,1,33,1,33,0.001,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201224
60621,01/21/2021,87,449,87,402,0.014,0,47,0.002,28018,POINT (-87.638812 41.776931),60621-20210121
60640,01/06/2021,293,1924,271,1888,0.027,22,36,0.001,69363,POINT (-87.662232 41.971888),60640-20210106
60645,01/03/2021,12,665,12,665,0.014,0,0,0,47270,POINT (-87.695049 42.008927),60645-20210103
Unknown,01/30/2021,24,938,15,803,0,9,135,0,0,,Unknown-20210130
60651,12/21/2020,18,66,18,66,0.001,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201221
60609,12/25/2020,0,179,0,179,0.003,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201225
60616,01/01/2021,2,916,2,916,0.017,0,0,0,54197,POINT (-87.629531 41.844869),60616-20210101
60618,12/17/2020,57,60,57,60,0.001,0,0,0,94907,POINT (-87.703343 41.946699),60618-20201217
60638,12/15/2020,0,0,0,0,0,0,0,0,58669,POINT (-87.771902 41.787032),60638-20201215
60617,12/18/2020,32,57,32,57,0.001,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201218
60628,01/13/2021,55,679,34,583,0.009,21,96,0.001,64254,POINT (-87.621537 41.694192),60628-20210113
60666,12/22/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201222
60652,12/18/2020,27,40,27,40,0.001,0,0,0,43447,POINT (-87.714238 41.745398),60652-20201218
60631,12/29/2020,44,406,44,406,0.014,0,0,0,29529,POINT (-87.813371 41.995019),60631-20201229
Unknown,01/04/2021,4,93,4,93,0,0,0,0,0,,Unknown-20210104
60655,12/17/2020,41,41,41,41,0.001,0,0,0,28569,POINT (-87.701434 41.696456),60655-20201217
60636,12/19/2020,0,8,0,8,0,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201219
60608,01/05/2021,68,1099,64,1089,0.014,4,10,0,80059,POINT (-87.670366 41.849879),60608-20210105
60617,01/04/2021,36,410,33,407,0.005,3,3,0,83553,POINT (-87.556897 41.721257),60617-20210104
60660,01/01/2021,1,589,1,589,0.013,0,0,0,44498,POINT (-87.666362 41.991062),60660-20210101
60633,12/24/2020,3,26,3,26,0.002,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201224
60619,01/03/2021,6,280,6,280,0.005,0,0,0,61207,POINT (-87.60569 41.744737),60619-20210103
60622,12/30/2020,292,1987,292,1987,0.037,0,0,0,53294,POINT (-87.681818 41.902762),60622-20201230
60651,01/07/2021,29,392,23,382,0.006,6,10,0,63492,POINT (-87.741017 41.901964),60651-20210107
60612,12/21/2020,105,325,105,325,0.01,0,0,0,33735,POINT (-87.687011 41.88004),60612-20201221
60637,01/07/2021,84,1017,45,935,0.02,39,82,0.002,47300,POINT (-87.604053 41.780991),60637-20210107
60632,01/06/2021,32,545,26,537,0.006,6,8,0,89857,POINT (-87.711251 41.810038),60632-20210106
60620,12/28/2020,25,159,25,159,0.002,0,0,0,67711,POINT (-87.651656 41.740873),60620-20201228
60637,01/12/2021,58,1314,23,1028,0.022,35,286,0.006,47300,POINT (-87.604053 41.780991),60637-20210112
60640,01/15/2021,123,3853,113,3180,0.046,10,673,0.01,69363,POINT (-87.662232 41.971888),60640-20210115
60645,12/23/2020,36,269,36,269,0.006,0,0,0,47270,POINT (-87.695049 42.008927),60645-20201223
60651,01/22/2021,117,1156,114,968,0.015,3,188,0.003,63492,POINT (-87.741017 41.901964),60651-20210122
60608,12/31/2020,67,910,67,910,0.011,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201231
60707,01/13/2021,24,274,11,217,0.005,13,57,0.001,43093,POINT (-87.808283 41.921777),60707-20210113
60606,01/09/2021,13,202,3,156,0.047,10,46,0.014,3287,POINT (-87.63676 41.882634),60606-20210109
60632,01/02/2021,12,415,12,415,0.005,0,0,0,89857,POINT (-87.711251 41.810038),60632-20210102
60642,01/08/2021,146,1086,29,882,0.045,117,204,0.01,19716,POINT (-87.657821 41.899935),60642-20210108
60633,01/25/2021,13,260,9,208,0.016,4,52,0.004,12689,POINT (-87.556037 41.653147),60633-20210125
60649,12/16/2020,0,0,0,0,0,0,0,0,46633,POINT (-87.571522 41.762202),60649-20201216
60638,12/30/2020,80,510,80,510,0.009,0,0,0,58669,POINT (-87.771902 41.787032),60638-20201230
60827,01/23/2021,0,48,0,42,0.001,0,6,0,28483,POINT (-87.633087 41.650765),60827-20210123
60606,12/31/2020,5,123,5,123,0.037,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201231
60628,12/27/2020,0,112,0,112,0.002,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201227
60639,01/09/2021,47,796,20,704,0.008,27,92,0.001,88204,POINT (-87.75531 41.920609),60639-20210109
60666,12/17/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201217
60622,12/15/2020,0,0,0,0,0,0,0,0,53294,POINT (-87.681818 41.902762),60622-20201215
60605,12/26/2020,8,1213,8,1213,0.042,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201226
60609,01/09/2021,34,679,23,618,0.01,11,61,0.001,60939,POINT (-87.653382 41.812017),60609-20210109
Unknown,01/13/2021,54,247,44,216,0,10,31,0,0,,Unknown-20210113
60661,01/13/2021,56,973,25,652,0.063,31,321,0.031,10354,POINT (-87.644283 41.882786),60661-20210113
60653,12/21/2020,31,101,31,101,0.003,0,0,0,33154,POINT (-87.611244 41.819261),60653-20201221
60642,12/22/2020,82,442,82,442,0.022,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201222
60646,01/06/2021,32,619,26,613,0.021,6,6,0,28569,POINT (-87.761826 41.993931),60646-20210106
60618,01/08/2021,291,2388,94,2049,0.022,197,339,0.004,94907,POINT (-87.703343 41.946699),60618-20210108
60622,12/24/2020,25,1358,25,1358,0.025,0,0,0,53294,POINT (-87.681818 41.902762),60622-20201224
60827,12/15/2020,0,0,0,0,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201215
60656,12/31/2020,13,282,13,282,0.01,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201231
60629,12/30/2020,95,495,95,495,0.004,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201230
60640,12/26/2020,13,708,13,708,0.01,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201226
60645,01/12/2021,146,1521,120,1308,0.028,26,213,0.005,47270,POINT (-87.695049 42.008927),60645-20210112
60630,12/30/2020,74,605,74,605,0.011,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201230
60626,12/17/2020,24,25,24,25,0,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201217
60646,01/21/2021,161,1679,136,1286,0.045,25,393,0.014,28569,POINT (-87.761826 41.993931),60646-20210121
60649,01/08/2021,152,585,133,546,0.012,19,39,0.001,46633,POINT (-87.571522 41.762202),60649-20210108
60660,01/16/2021,59,2291,53,1956,0.044,6,335,0.008,44498,POINT (-87.666362 41.991062),60660-20210116
60636,12/29/2020,13,54,13,54,0.002,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201229
60642,01/11/2021,75,1294,20,938,0.048,55,356,0.018,19716,POINT (-87.657821 41.899935),60642-20210111
60644,12/20/2020,5,30,5,30,0.001,0,0,0,46591,POINT (-87.756863 41.881113),60644-20201220
60638,12/26/2020,5,327,5,327,0.006,0,0,0,58669,POINT (-87.771902 41.787032),60638-20201226
60630,12/15/2020,0,0,0,0,0,0,0,0,56433,POINT (-87.759611 41.971261),60630-20201215
60628,01/07/2021,44,468,28,450,0.007,16,18,0,64254,POINT (-87.621537 41.694192),60628-20210107
60827,01/30/2021,8,80,7,68,0.002,1,12,0,28483,POINT (-87.633087 41.650765),60827-20210130
60666,01/27/2021,1,5,1,5,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210127
60633,01/16/2021,2,133,0,108,0.009,2,25,0.002,12689,POINT (-87.556037 41.653147),60633-20210116
60606,01/05/2021,7,146,4,140,0.043,3,6,0.002,3287,POINT (-87.63676 41.882634),60606-20210105
60653,01/03/2021,11,410,11,410,0.012,0,0,0,33154,POINT (-87.611244 41.819261),60653-20210103
60628,01/17/2021,4,770,1,664,0.01,3,106,0.002,64254,POINT (-87.621537 41.694192),60628-20210117
60647,12/24/2020,36,966,36,966,0.011,0,0,0,87633,POINT (-87.701101 41.921058),60647-20201224
60657,12/15/2020,0,0,0,0,0,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201215
60653,12/16/2020,0,0,0,0,0,0,0,0,33154,POINT (-87.611244 41.819261),60653-20201216
60612,01/07/2021,102,1096,44,1026,0.03,58,70,0.002,33735,POINT (-87.687011 41.88004),60612-20210107
60629,01/02/2021,17,539,17,539,0.005,0,0,0,110029,POINT (-87.711565 41.777061),60629-20210102
60644,01/06/2021,34,563,32,561,0.012,2,2,0,46591,POINT (-87.756863 41.881113),60644-20210106
60646,01/20/2021,116,1518,85,1150,0.04,31,368,0.013,28569,POINT (-87.761826 41.993931),60646-20210120
60605,12/18/2020,267,401,267,401,0.014,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201218
60666,01/14/2021,0,1,0,1,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210114
60639,12/23/2020,28,202,28,202,0.002,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201223
60639,12/29/2020,32,280,32,280,0.003,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201229
60602,12/21/2020,5,20,5,20,0.017,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201221
60707,01/09/2021,13,200,9,180,0.004,4,20,0,43093,POINT (-87.808283 41.921777),60707-20210109
60602,01/05/2021,8,58,7,57,0.05,1,1,0.001,1145,POINT (-87.628309 41.883136),60602-20210105
60610,12/29/2020,68,777,68,777,0.019,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201229
60623,12/16/2020,2,2,2,2,0,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201216
60620,01/04/2021,34,304,30,299,0.004,4,5,0,67711,POINT (-87.651656 41.740873),60620-20210104
60606,02/01/2021,14,502,9,353,0.107,5,149,0.045,3287,POINT (-87.63676 41.882634),60606-20210201
60647,12/19/2020,160,496,160,496,0.006,0,0,0,87633,POINT (-87.701101 41.921058),60647-20201219
60642,01/18/2021,44,1681,20,1143,0.058,24,538,0.027,19716,POINT (-87.657821 41.899935),60642-20210118
60641,12/25/2020,0,428,0,428,0.006,0,0,0,69880,POINT (-87.746791 41.946682),60641-20201225
60655,12/20/2020,38,222,38,222,0.008,0,0,0,28569,POINT (-87.701434 41.696456),60655-20201220
60616,12/21/2020,92,430,92,430,0.008,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201221
60605,01/14/2021,93,3336,60,2176,0.075,33,1160,0.04,29060,POINT (-87.623449 41.867824),60605-20210114
60632,01/15/2021,53,996,49,855,0.01,4,141,0.002,89857,POINT (-87.711251 41.810038),60632-20210115
60607,12/18/2020,244,349,244,349,0.012,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201218
60609,01/14/2021,43,925,39,758,0.012,4,167,0.003,60939,POINT (-87.653382 41.812017),60609-20210114
60619,12/31/2020,23,267,23,267,0.004,0,0,0,61207,POINT (-87.60569 41.744737),60619-20201231
60623,01/17/2021,7,1130,7,989,0.012,0,141,0.002,81283,POINT (-87.717446 41.850321),60623-20210117
60640,01/12/2021,243,3249,133,2682,0.039,110,567,0.008,69363,POINT (-87.662232 41.971888),60640-20210112
60621,12/16/2020,0,0,0,0,0,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201216
60616,01/05/2021,154,1175,143,1153,0.021,11,22,0,54197,POINT (-87.629531 41.844869),60616-20210105
60642,01/01/2021,0,693,0,693,0.035,0,0,0,19716,POINT (-87.657821 41.899935),60642-20210101
60618,12/20/2020,24,449,24,449,0.005,0,0,0,94907,POINT (-87.703343 41.946699),60618-20201220
60612,12/17/2020,42,44,42,44,0.001,0,0,0,33735,POINT (-87.687011 41.88004),60612-20201217
60647,01/15/2021,146,3674,127,2756,0.031,19,918,0.01,87633,POINT (-87.701101 41.921058),60647-20210115
60660,01/11/2021,72,1858,30,1624,0.036,42,234,0.005,44498,POINT (-87.666362 41.991062),60660-20210111
60661,01/17/2021,6,1060,4,719,0.069,2,341,0.033,10354,POINT (-87.644283 41.882786),60661-20210117
60827,12/29/2020,1,8,1,8,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201229
60643,12/23/2020,30,301,30,301,0.006,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201223
60623,01/03/2021,7,409,7,409,0.005,0,0,0,81283,POINT (-87.717446 41.850321),60623-20210103
60651,01/01/2021,0,234,0,234,0.004,0,0,0,63492,POINT (-87.741017 41.901964),60651-20210101
60628,01/11/2021,23,581,11,520,0.008,12,61,0.001,64254,POINT (-87.621537 41.694192),60628-20210111
60656,01/02/2021,18,300,18,300,0.011,0,0,0,28218,POINT (-87.817934 41.974566),60656-20210102
60666,12/26/2020,0,0,0,0,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20201226
60624,12/30/2020,21,102,21,102,0.003,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201230
60617,01/11/2021,65,750,29,634,0.008,36,116,0.001,83553,POINT (-87.556897 41.721257),60617-20210111
60622,01/03/2021,19,2141,18,2140,0.04,1,1,0,53294,POINT (-87.681818 41.902762),60622-20210103
60644,01/21/2021,82,1113,75,995,0.021,7,118,0.003,46591,POINT (-87.756863 41.881113),60644-20210121
60619,12/21/2020,18,67,18,67,0.001,0,0,0,61207,POINT (-87.60569 41.744737),60619-20201221
60617,12/31/2020,19,362,19,362,0.004,0,0,0,83553,POINT (-87.556897 41.721257),60617-20201231
60621,01/06/2021,14,219,11,214,0.008,3,5,0,28018,POINT (-87.638812 41.776931),60621-20210106
60609,12/18/2020,32,41,32,41,0.001,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201218
60633,01/06/2021,6,74,5,73,0.006,1,1,0,12689,POINT (-87.556037 41.653147),60633-20210106
60651,01/05/2021,61,336,61,334,0.005,0,2,0,63492,POINT (-87.741017 41.901964),60651-20210105
60827,01/13/2021,3,27,3,23,0.001,0,4,0,28483,POINT (-87.633087 41.650765),60827-20210113
60660,01/06/2021,78,877,67,861,0.019,11,16,0,44498,POINT (-87.666362 41.991062),60660-20210106
60628,12/16/2020,0,0,0,0,0,0,0,0,64254,POINT (-87.621537 41.694192),60628-20201216
60613,12/25/2020,0,802,0,802,0.016,0,0,0,50761,POINT (-87.661343 41.953742),60613-20201225
60642,12/17/2020,49,52,49,52,0.003,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201217
60661,12/24/2020,11,351,11,351,0.034,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201224
60608,12/26/2020,6,571,6,571,0.007,0,0,0,80059,POINT (-87.670366 41.849879),60608-20201226
60602,12/31/2020,0,44,0,44,0.038,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201231
60644,12/18/2020,14,18,14,18,0,0,0,0,46591,POINT (-87.756863 41.881113),60644-20201218
60660,12/15/2020,0,0,0,0,0,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201215
60605,12/30/2020,130,1503,130,1503,0.052,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201230
60629,12/20/2020,20,122,20,122,0.001,0,0,0,110029,POINT (-87.711565 41.777061),60629-20201220
60610,01/11/2021,135,1827,31,1344,0.033,104,483,0.012,40548,POINT (-87.63581 41.90455),60610-20210111
60608,01/12/2021,184,2024,94,1606,0.02,90,418,0.005,80059,POINT (-87.670366 41.849879),60608-20210112
60624,12/16/2020,1,1,1,1,0,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201216
60661,12/19/2020,61,197,61,197,0.019,0,0,0,10354,POINT (-87.644283 41.882786),60661-20201219
60827,12/30/2020,1,9,1,9,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201230
Unknown,12/16/2020,0,0,0,0,0,0,0,0,0,,Unknown-20201216
60633,12/15/2020,0,0,0,0,0,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201215
60622,12/19/2020,246,695,246,695,0.013,0,0,0,53294,POINT (-87.681818 41.902762),60622-20201219
60645,12/19/2020,49,133,49,133,0.003,0,0,0,47270,POINT (-87.695049 42.008927),60645-20201219
60610,12/22/2020,97,576,97,576,0.014,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201222
60606,12/27/2020,1,92,1,92,0.028,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201227
60646,12/20/2020,13,167,13,167,0.006,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201220
60827,01/16/2021,2,35,2,30,0.001,0,5,0,28483,POINT (-87.633087 41.650765),60827-20210116
60666,01/18/2021,0,1,0,1,0,0,0,0,0,POINT (-87.896371 41.979511),60666-20210118
60632,12/29/2020,54,242,54,242,0.003,0,0,0,89857,POINT (-87.711251 41.810038),60632-20201229
60660,12/27/2020,0,346,0,346,0.008,0,0,0,44498,POINT (-87.666362 41.991062),60660-20201227
60639,12/28/2020,32,248,32,248,0.003,0,0,0,88204,POINT (-87.75531 41.920609),60639-20201228
60827,12/19/2020,0,4,0,4,0,0,0,0,28483,POINT (-87.633087 41.650765),60827-20201219
60606,12/22/2020,15,84,15,84,0.026,0,0,0,3287,POINT (-87.63676 41.882634),60606-20201222
60621,01/08/2021,17,251,13,239,0.009,4,12,0,28018,POINT (-87.638812 41.776931),60621-20210108
60633,12/19/2020,5,9,5,9,0.001,0,0,0,12689,POINT (-87.556037 41.653147),60633-20201219
60707,01/06/2021,10,154,9,152,0.004,1,2,0,43093,POINT (-87.808283 41.921777),60707-20210106
60642,12/26/2020,10,519,10,519,0.026,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201226
60624,12/21/2020,11,35,11,35,0.001,0,0,0,34892,POINT (-87.722735 41.879417),60624-20201221
60605,01/04/2021,106,1702,88,1680,0.058,18,22,0.001,29060,POINT (-87.623449 41.867824),60605-20210104
60609,12/17/2020,9,9,9,9,0,0,0,0,60939,POINT (-87.653382 41.812017),60609-20201217
Unknown,12/21/2020,12,22,12,22,0,0,0,0,0,,Unknown-20201221
60610,01/13/2021,102,2063,51,1450,0.036,51,613,0.015,40548,POINT (-87.63581 41.90455),60610-20210113
60618,01/04/2021,141,1635,132,1623,0.017,9,12,0,94907,POINT (-87.703343 41.946699),60618-20210104
60618,01/09/2021,198,2586,77,2126,0.022,121,460,0.005,94907,POINT (-87.703343 41.946699),60618-20210109
60602,01/01/2021,0,44,0,44,0.038,0,0,0,1145,POINT (-87.628309 41.883136),60602-20210101
60610,12/27/2020,0,657,0,657,0.016,0,0,0,40548,POINT (-87.63581 41.90455),60610-20201227
60640,12/30/2020,204,1098,204,1098,0.016,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201230
60645,12/29/2020,129,444,129,444,0.009,0,0,0,47270,POINT (-87.695049 42.008927),60645-20201229
60707,12/25/2020,0,75,0,75,0.002,0,0,0,43093,POINT (-87.808283 41.921777),60707-20201225
60646,12/19/2020,52,154,52,154,0.005,0,0,0,28569,POINT (-87.761826 41.993931),60646-20201219
60653,01/07/2021,41,527,27,500,0.015,14,27,0.001,33154,POINT (-87.611244 41.819261),60653-20210107
60613,12/26/2020,19,821,19,821,0.016,0,0,0,50761,POINT (-87.661343 41.953742),60613-20201226
60626,12/21/2020,61,228,61,228,0.005,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201221
60651,12/29/2020,26,167,26,167,0.003,0,0,0,63492,POINT (-87.741017 41.901964),60651-20201229
60623,12/18/2020,26,38,26,38,0,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201218
60644,01/02/2021,86,298,86,298,0.006,0,0,0,46591,POINT (-87.756863 41.881113),60644-20210102
60616,12/25/2020,0,644,0,644,0.012,0,0,0,54197,POINT (-87.629531 41.844869),60616-20201225
60630,01/04/2021,71,750,69,748,0.013,2,2,0,56433,POINT (-87.759611 41.971261),60630-20210104
60636,12/23/2020,7,27,7,27,0.001,0,0,0,30024,POINT (-87.668597 41.77599),60636-20201223
60637,01/17/2021,16,1693,0,1271,0.027,16,422,0.009,47300,POINT (-87.604053 41.780991),60637-20210117
60646,01/16/2021,31,1268,28,965,0.034,3,303,0.011,28569,POINT (-87.761826 41.993931),60646-20210116
60607,12/31/2020,61,1409,61,1409,0.048,0,0,0,29293,POINT (-87.652727 41.876104),60607-20201231
60626,12/26/2020,2,334,2,334,0.007,0,0,0,50544,POINT (-87.669834 42.009469),60626-20201226
60660,01/07/2021,651,1528,602,1463,0.033,49,65,0.001,44498,POINT (-87.666362 41.991062),60660-20210107
60649,12/22/2020,17,78,17,78,0.002,0,0,0,46633,POINT (-87.571522 41.762202),60649-20201222
60602,12/17/2020,1,1,1,1,0.001,0,0,0,1145,POINT (-87.628309 41.883136),60602-20201217
60621,01/01/2021,0,179,0,179,0.006,0,0,0,28018,POINT (-87.638812 41.776931),60621-20210101
60656,01/05/2021,25,358,25,358,0.013,0,0,0,28218,POINT (-87.817934 41.974566),60656-20210105
60657,12/25/2020,0,1439,0,1439,0.02,0,0,0,70958,POINT (-87.658216 41.939715),60657-20201225
60637,01/02/2021,7,626,7,626,0.013,0,0,0,47300,POINT (-87.604053 41.780991),60637-20210102
60707,12/20/2020,4,29,4,29,0.001,0,0,0,43093,POINT (-87.808283 41.921777),60707-20201220
60614,12/29/2020,188,1609,188,1609,0.022,0,0,0,71954,POINT (-87.652064 41.922605),60614-20201229
60639,01/02/2021,22,399,22,399,0.005,0,0,0,88204,POINT (-87.75531 41.920609),60639-20210102
60651,01/16/2021,27,724,24,622,0.01,3,102,0.002,63492,POINT (-87.741017 41.901964),60651-20210116
60643,12/26/2020,1,312,1,312,0.006,0,0,0,48887,POINT (-87.662381 41.700445),60643-20201226
60642,12/15/2020,0,0,0,0,0,0,0,0,19716,POINT (-87.657821 41.899935),60642-20201215
60633,01/20/2021,20,181,15,144,0.011,5,37,0.003,12689,POINT (-87.556037 41.653147),60633-20210120
60636,01/14/2021,12,222,10,198,0.007,2,24,0.001,30024,POINT (-87.668597 41.77599),60636-20210114
60621,12/22/2020,4,28,4,28,0.001,0,0,0,28018,POINT (-87.638812 41.776931),60621-20201222
60623,12/28/2020,93,250,93,250,0.003,0,0,0,81283,POINT (-87.717446 41.850321),60623-20201228
60606,01/18/2021,7,284,2,189,0.057,5,95,0.029,3287,POINT (-87.63676 41.882634),60606-20210118
60647,12/29/2020,118,1155,118,1155,0.013,0,0,0,87633,POINT (-87.701101 41.921058),60647-20201229
60652,12/24/2020,9,154,9,154,0.004,0,0,0,43447,POINT (-87.714238 41.745398),60652-20201224
60640,12/15/2020,0,0,0,0,0,0,0,0,69363,POINT (-87.662232 41.971888),60640-20201215
60636,01/07/2021,15,140,12,135,0.004,3,5,0,30024,POINT (-87.668597 41.77599),60636-20210107
60618,12/25/2020,0,914,0,914,0.01,0,0,0,94907,POINT (-87.703343 41.946699),60618-20201225
60619,12/22/2020,19,86,19,86,0.001,0,0,0,61207,POINT (-87.60569 41.744737),60619-20201222
60605,12/25/2020,0,1205,0,1205,0.041,0,0,0,29060,POINT (-87.623449 41.867824),60605-20201225
60625,12/20/2020,7,301,7,301,0.004,0,0,0,79444,POINT (-87.701816 41.971155),60625-20201220
60644,01/17/2021,6,929,5,860,0.018,1,69,0.001,46591,POINT (-87.756863 41.881113),60644-20210117
60647,01/11/2021,185,2604,54,1950,0.022,131,654,0.007,87633,POINT (-87.701101 41.921058),60647-20210111
60656,12/16/2020,1,1,1,1,0,0,0,0,28218,POINT (-87.817934 41.974566),60656-20201216
Unknown,01/22/2021,42,661,40,576,0,2,85,0,0,,Unknown-20210122
